source,target
317264818,488243736
58314538,125459393
222659660,37155912
222474080,504068762
569125867,106937652
344924333,662741463
222659660,402056259
426240389,157646993
428113258,357020169
430788636,395599530
456494191,287365362
569125867,269648398
88785305,13555335
348609170,350419283
276038447,150471813
319628783,396836334
396099980,569125867
505117799,176941935
456494191,214709784
456494191,370727628
619577615,512990079
244704883,89536304
498940778,218403459
285058343,179353594
260785266,159004480
240443780,26978097
201479675,600848708
267407970,513425978
569125867,320998062
547782928,325343089
381144370,350037827
155805141,303208245
14204987,184892360
98306295,301632766
90696069,8757888
471276575,189490639
294081880,408717937
576290948,571856915
420893527,211941241
456925212,214920953
427076362,5672203
32768772,2670525
662741463,256570666
35487274,21392897
260771135,267127004
316470083,673485321
5856094,30639740
222659660,307511540
480719713,338451776
433848592,249684959
25891559,151570657
257066830,223367357
619577615,576539145
430788636,385210026
166627739,135877932
381144370,408992913
171332234,387175277
290659920,141878971
195438755,47048388
250043232,242046695
166627739,139824175
547782928,296838738
300919599,72270036
552761297,388016555
119799833,3878425
335892490,345652936
282107618,270241458
244704883,301272905
381144370,356241409
159004480,403995841
427076362,71574825
344924333,253221590
386937989,358747108
346494351,111606778
58314538,94180059
415644346,530652338
181899699,3030467
59245310,11123871
98306295,186546035
36041325,527115708
547782928,13924481
112082607,4078597
318768118,324692151
201479675,421246753
252606151,187785019
329467758,294499762
466889037,80589723
25891559,321036132
547782928,306978414
427076362,22840490
383777387,341653600
252606151,399027494
381144370,364214620
171332234,237957424
455209110,651255791
430788636,157585260
355467757,20889179
9030558,60704833
14204987,17115602
547782928,325976734
427076362,186985856
230296613,112082607
173774259,42589261
662741463,222779709
181899699,153187927
456925212,418047128
323705571,733288630
250043232,98306295
390860892,132711795
228128499,166738358
655632263,268353610
181899699,21890691
36041325,271323910
9030558,789883454
558255592,266872477
433848592,246033969
244704883,225755553
852669061,796317139
257332093,256966028
424935755,401080013
201479675,759115865
14204987,34415219
146553153,138041162
11582761,293508341
342659670,248238651
13588275,5839361
241514576,454990107
402236678,709594729
569125867,190192992
427076362,13008549
5856094,24687222
5856094,40081074
731564795,626070169
401629439,422016545
246422438,142037852
285058343,211800968
355467757,222012649
5856094,19251998
257465738,16663364
366440124,275142574
335892490,295523877
299908306,293964762
480719713,327454104
549033684,557027592
427076362,4275519
171332234,141320549
112082607,284999061
39577684,239618312
662741463,230476005
323705571,519826052
480978443,436715723
54854546,284761814
430788636,468983733
183406465,256782711
189952272,57102901
420893527,308378706
228061240,178439405
401629439,210291166
199891666,21789079
180398332,482907933
402236678,354299126
146553153,1847740
475063255,458952704
3346542,300285038
299908306,151658632
611408859,497320534
456494191,242235308
662741463,258997994
171332234,4150097
146553153,361792
194248798,5732736
259551635,268875746
197700598,271476229
238384014,283361008
342659670,90062181
169624922,205773595
282343851,275923986
241514576,291139644
420893527,5873453
456925212,430441460
246422438,309504728
401629439,348020954
172653463,334169413
420216858,491723358
456925212,333600556
93511481,479289603
430788636,458304132
9300105,37758694
401629439,350210050
145015907,190881670
257004484,237324516
249838483,291163371
852669061,208780159
434667617,473079360
195438755,42870305
242149525,483662875
311816782,231425048
69181460,54806658
447582384,559578757
384010484,282846587
366440124,264847327
569125867,348088977
230230302,375147063
455209110,6547959
384010484,203230641
428113258,227033175
690736214,330950780
408717937,7894249
240352641,354204125
430788636,379965462
381144370,337356407
171332234,338708571
36041325,443589145
36041325,440800607
260771135,415853390
256262373,1041568910
181379424,413146306
42735014,16160333
213374483,188404068
480719713,412929897
69181460,151483802
25891559,325646140
257465738,251570838
547782928,285878302
1841900,133928390
36041325,494932393
488243736,456854436
430788636,437359941
480719713,343278995
466889037,190242466
326107639,140511056
300919599,91804174
420893527,213725638
9699944,6342678
415644346,503985322
401629439,163608881
260771135,160348306
181899699,18937506
183406465,200744973
5856094,13761176
244704883,331455
428113258,390147523
375483829,9478740
4194976,6008077
455209110,22510246
569125867,319952415
257066830,452519576
201479675,37571526
852669061,267310435
34381710,152980029
285212747,718802790
247910399,291574196
6273964,164332492
390860892,109855236
358528631,183448521
9030558,9614072
852669061,718861405
655632263,187916181
257004484,38225122
401629439,368101083
390860892,140433568
480978443,319628783
319986306,192306809
246392839,113468111
391504204,296074873
422791187,510071851
181899699,21227275
191228642,194530752
300919599,161636824
334025696,24644256
428113258,239401493
246392839,217614541
166627739,133662098
662741463,261644143
346170864,428402115
146553153,12095928
228875108,472120378
260771135,641275691
217841719,293279195
246392839,430375394
282343851,304215745
171332234,342095291
456925212,166030860
456925212,371844177
252606151,746704119
420893527,321428964
390860892,161617951
547782928,237899493
428113258,247603324
124487696,280655477
427076362,211453066
299908306,122427965
401671432,247392913
296485275,521296508
456925212,334767173
1841900,24151969
619577615,623281273
547782928,331545947
172653463,344975514
223871138,1230417
456925212,378850157
299908306,332771102
333055487,397506702
171332234,9943474
662741463,245493505
390860892,134570501
242047333,327657095
135883377,6472069
428113258,318689569
381144370,362885292
312260701,314968783
124487696,348102141
852669061,23573527
420893527,26806048
282476961,302160193
244704883,304654445
98306295,361851572
237403943,323246830
433848592,246203421
547782928,223918703
285212747,188376258
194971345,251269971
296485275,552542875
318768118,334376173
191228642,528012946
401629439,247366723
517996939,188157424
166627739,194600641
13588275,5638341
863599971,81497964
244704883,218455719
166627739,320478868
300919599,281478425
166627739,5393592
552761297,511267670
258846989,378943775
20447475,213352569
212397580,645236264
281095868,104458464
185004220,224734599
3346542,7245523
23810143,19190028
275013962,376520648
242047333,266356642
1756709,5824863
326631945,176232740
191228642,267123966
294580850,238180596
569125867,372710148
863599971,31564395
171332234,387762936
181226986,697821476
20447475,8855024
181226986,485057590
257673049,224695881
42735014,714870557
181226986,375804879
201479675,58068439
824597061,358607190
5856094,8976885
480719713,460714102
547782928,226224687
549033684,284176905
232094840,645587665
273881727,389639578
225492573,132008195
558255592,133879197
390860892,145807128
456925212,363819101
9300105,198333258
340121125,322319926
498940778,299501409
401629439,271472397
323705571,753047818
731564795,182201589
390860892,2133548
560875125,358465990
381144370,389780204
662741463,153232139
1841900,31778412
146553153,121850954
228128499,368538238
428113258,327489232
172653463,162856243
662741463,267311183
5856094,21740616
23810143,204084818
244704883,177030643
4408195,857002113
325845130,165068312
428113258,296750173
852669061,750925848
852669061,672154529
6292023,928117
4408195,27462578
282343851,200107974
428113258,292240301
80671383,137840733
468713706,288349761
173860653,520235866
480719713,466933899
569125867,206080596
852669061,664053371
505117799,89217854
94867644,206988657
94924203,299833494
390860892,132416331
4408195,7297804
655632263,761183510
549033684,294078512
257465738,208798446
195438755,12339544
505117799,261577533
576290948,214645187
401629439,270770672
614288838,222126761
195438755,171649128
552761297,588674035
195438755,204538787
3408568,40132635
112082607,573020998
316470083,244394749
299908306,27102219
1756709,24247795
505117799,287549053
401629439,337227124
547782928,217202633
241514576,2956932
427076362,24470389
427076362,205205458
456925212,255177054
148111655,504918688
214205952,284102485
408717937,525652006
549033684,550974027
430788636,515059599
299908306,140310972
282343851,204480450
13588275,11640390
39577684,135224713
419054284,559408506
1841900,2201164
300919599,638134525
137037837,3373171
321659773,250554489
269092411,280655477
